time,container,name,cpu,mem,pids
1757257318,6cd3710eac22,traefik,0.00%,38.87MiB / 3.828GiB,10
1757257318,37f0189a4b42,software_architecture_assigment1-redis-1,1.25%,9.359MiB / 3.828GiB,6
1757257326,9eed660b040b,romantic_almeida,0.82%,14.77MiB / 3.828GiB,13
1757257326,bde3b1a58e27,software_architecture_assigment1-app-1,0.23%,10.77MiB / 3.828GiB,14
1757257326,6cd3710eac22,traefik,0.71%,38.88MiB / 3.828GiB,10
1757257326,37f0189a4b42,software_architecture_assigment1-redis-1,1.15%,9.359MiB / 3.828GiB,6
1757257333,9eed660b040b,romantic_almeida,0.73%,14.77MiB / 3.828GiB,13
1757257333,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.77MiB / 3.828GiB,14
1757257333,6cd3710eac22,traefik,0.00%,38.87MiB / 3.828GiB,10
1757257333,37f0189a4b42,software_architecture_assigment1-redis-1,1.28%,9.859MiB / 3.828GiB,6
1757257341,9eed660b040b,romantic_almeida,0.93%,14.78MiB / 3.828GiB,13
1757257341,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.77MiB / 3.828GiB,14
1757257341,6cd3710eac22,traefik,0.00%,38.87MiB / 3.828GiB,10
1757257341,37f0189a4b42,software_architecture_assigment1-redis-1,1.33%,9.359MiB / 3.828GiB,6
1757257348,9eed660b040b,romantic_almeida,0.83%,14.77MiB / 3.828GiB,13
1757257348,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.77MiB / 3.828GiB,14
1757257348,6cd3710eac22,traefik,0.00%,38.87MiB / 3.828GiB,10
1757257348,37f0189a4b42,software_architecture_assigment1-redis-1,1.33%,9.609MiB / 3.828GiB,6
1757257356,9eed660b040b,romantic_almeida,0.82%,15.02MiB / 3.828GiB,13
1757257356,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.77MiB / 3.828GiB,14
1757257356,6cd3710eac22,traefik,0.90%,38.88MiB / 3.828GiB,10
1757257356,37f0189a4b42,software_architecture_assigment1-redis-1,1.24%,9.359MiB / 3.828GiB,6
1757257363,9eed660b040b,romantic_almeida,0.82%,14.77MiB / 3.828GiB,13
1757257363,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.77MiB / 3.828GiB,14
1757257363,6cd3710eac22,traefik,0.00%,38.87MiB / 3.828GiB,10
1757257363,37f0189a4b42,software_architecture_assigment1-redis-1,1.34%,9.609MiB / 3.828GiB,6
1757257371,9eed660b040b,romantic_almeida,0.75%,14.77MiB / 3.828GiB,13
1757257371,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.77MiB / 3.828GiB,14
1757257371,6cd3710eac22,traefik,0.00%,38.87MiB / 3.828GiB,10
1757257371,37f0189a4b42,software_architecture_assigment1-redis-1,1.36%,9.609MiB / 3.828GiB,6
1757257378,9eed660b040b,romantic_almeida,0.71%,15.02MiB / 3.828GiB,13
1757257378,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.77MiB / 3.828GiB,14
1757257378,6cd3710eac22,traefik,0.00%,38.87MiB / 3.828GiB,10
1757257378,37f0189a4b42,software_architecture_assigment1-redis-1,1.19%,9.359MiB / 3.828GiB,6
1757257386,bde3b1a58e27,software_architecture_assigment1-app-1,1.09%,10.77MiB / 3.828GiB,14
1757257386,6cd3710eac22,traefik,3.94%,38.87MiB / 3.828GiB,10
1757257386,37f0189a4b42,software_architecture_assigment1-redis-1,1.11%,9.609MiB / 3.828GiB,6
1757257386,d896e85e7e16,vibrant_shamir,3.40%,11.24MiB / 3.828GiB,9
