time,container,name,cpu,mem,pids
1757258680,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258680,37f0189a4b42,software_architecture_assigment1-redis-1,1.15%,9.359MiB / 3.828GiB,6
1757258688,9b60ce83105c,busy_heyrovsky,0.95%,12.69MiB / 3.828GiB,11
1757258688,bde3b1a58e27,software_architecture_assigment1-app-1,0.12%,10.98MiB / 3.828GiB,14
1757258688,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258688,37f0189a4b42,software_architecture_assigment1-redis-1,0.80%,9.609MiB / 3.828GiB,6
1757258695,9b60ce83105c,busy_heyrovsky,1.48%,12.89MiB / 3.828GiB,11
1757258695,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.98MiB / 3.828GiB,14
1757258695,6cd3710eac22,traefik,1.12%,60.55MiB / 3.828GiB,14
1757258695,37f0189a4b42,software_architecture_assigment1-redis-1,0.87%,9.359MiB / 3.828GiB,6
1757258703,9b60ce83105c,busy_heyrovsky,0.82%,13.13MiB / 3.828GiB,11
1757258703,bde3b1a58e27,software_architecture_assigment1-app-1,0.01%,10.98MiB / 3.828GiB,14
1757258703,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258703,37f0189a4b42,software_architecture_assigment1-redis-1,0.89%,9.609MiB / 3.828GiB,6
1757258710,9b60ce83105c,busy_heyrovsky,0.79%,13.13MiB / 3.828GiB,11
1757258710,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.98MiB / 3.828GiB,14
1757258710,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258710,37f0189a4b42,software_architecture_assigment1-redis-1,0.85%,9.859MiB / 3.828GiB,6
1757258718,9b60ce83105c,busy_heyrovsky,0.85%,13.14MiB / 3.828GiB,11
1757258718,bde3b1a58e27,software_architecture_assigment1-app-1,0.08%,10.99MiB / 3.828GiB,14
1757258718,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258718,37f0189a4b42,software_architecture_assigment1-redis-1,0.93%,9.609MiB / 3.828GiB,6
1757258725,9b60ce83105c,busy_heyrovsky,0.59%,13.15MiB / 3.828GiB,11
1757258725,bde3b1a58e27,software_architecture_assigment1-app-1,0.11%,10.99MiB / 3.828GiB,14
1757258725,6cd3710eac22,traefik,0.03%,60.3MiB / 3.828GiB,14
1757258725,37f0189a4b42,software_architecture_assigment1-redis-1,0.79%,9.609MiB / 3.828GiB,6
1757258733,9b60ce83105c,busy_heyrovsky,0.57%,13.2MiB / 3.828GiB,11
1757258733,bde3b1a58e27,software_architecture_assigment1-app-1,0.11%,10.98MiB / 3.828GiB,14
1757258733,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258733,37f0189a4b42,software_architecture_assigment1-redis-1,1.02%,9.359MiB / 3.828GiB,6
1757258740,9b60ce83105c,busy_heyrovsky,0.80%,13.19MiB / 3.828GiB,11
1757258740,bde3b1a58e27,software_architecture_assigment1-app-1,0.20%,10.98MiB / 3.828GiB,14
1757258740,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258740,37f0189a4b42,software_architecture_assigment1-redis-1,1.21%,9.609MiB / 3.828GiB,6
1757258748,9b60ce83105c,busy_heyrovsky,1.16%,13.2MiB / 3.828GiB,11
1757258748,bde3b1a58e27,software_architecture_assigment1-app-1,0.19%,10.99MiB / 3.828GiB,14
1757258748,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258748,37f0189a4b42,software_architecture_assigment1-redis-1,0.92%,9.359MiB / 3.828GiB,6
1757258755,9b60ce83105c,busy_heyrovsky,1.12%,13.21MiB / 3.828GiB,11
1757258755,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.98MiB / 3.828GiB,14
1757258755,6cd3710eac22,traefik,0.06%,60.55MiB / 3.828GiB,14
1757258755,37f0189a4b42,software_architecture_assigment1-redis-1,1.14%,9.609MiB / 3.828GiB,6
1757258763,9b60ce83105c,busy_heyrovsky,1.10%,13.23MiB / 3.828GiB,12
1757258763,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.98MiB / 3.828GiB,14
1757258763,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258763,37f0189a4b42,software_architecture_assigment1-redis-1,1.38%,9.359MiB / 3.828GiB,6
1757258770,9b60ce83105c,busy_heyrovsky,0.90%,13.24MiB / 3.828GiB,12
1757258770,bde3b1a58e27,software_architecture_assigment1-app-1,0.30%,11.23MiB / 3.828GiB,14
1757258770,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258770,37f0189a4b42,software_architecture_assigment1-redis-1,1.31%,9.359MiB / 3.828GiB,6
1757258778,9b60ce83105c,busy_heyrovsky,0.95%,13.23MiB / 3.828GiB,12
1757258778,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.98MiB / 3.828GiB,14
1757258778,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258778,37f0189a4b42,software_architecture_assigment1-redis-1,1.73%,9.613MiB / 3.828GiB,6
1757258785,9b60ce83105c,busy_heyrovsky,1.02%,13.35MiB / 3.828GiB,13
1757258785,bde3b1a58e27,software_architecture_assigment1-app-1,0.29%,10.98MiB / 3.828GiB,14
1757258785,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258785,37f0189a4b42,software_architecture_assigment1-redis-1,1.22%,9.359MiB / 3.828GiB,6
1757258793,9b60ce83105c,busy_heyrovsky,0.95%,13.36MiB / 3.828GiB,13
1757258793,bde3b1a58e27,software_architecture_assigment1-app-1,0.12%,10.99MiB / 3.828GiB,14
1757258793,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258793,37f0189a4b42,software_architecture_assigment1-redis-1,1.22%,9.609MiB / 3.828GiB,6
1757258800,9b60ce83105c,busy_heyrovsky,1.02%,13.36MiB / 3.828GiB,13
1757258800,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.98MiB / 3.828GiB,14
1757258800,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258800,37f0189a4b42,software_architecture_assigment1-redis-1,1.34%,9.359MiB / 3.828GiB,6
1757258808,9b60ce83105c,busy_heyrovsky,0.72%,13.36MiB / 3.828GiB,13
1757258808,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.98MiB / 3.828GiB,14
1757258808,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258808,37f0189a4b42,software_architecture_assigment1-redis-1,1.14%,9.609MiB / 3.828GiB,6
1757258815,9b60ce83105c,busy_heyrovsky,0.84%,13.61MiB / 3.828GiB,13
1757258815,bde3b1a58e27,software_architecture_assigment1-app-1,0.19%,11.23MiB / 3.828GiB,14
1757258815,6cd3710eac22,traefik,0.07%,60.3MiB / 3.828GiB,14
1757258815,37f0189a4b42,software_architecture_assigment1-redis-1,1.20%,9.359MiB / 3.828GiB,6
1757258823,9b60ce83105c,busy_heyrovsky,1.11%,13.37MiB / 3.828GiB,13
1757258823,bde3b1a58e27,software_architecture_assigment1-app-1,0.22%,10.99MiB / 3.828GiB,14
1757258823,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258823,37f0189a4b42,software_architecture_assigment1-redis-1,1.20%,9.359MiB / 3.828GiB,6
1757258830,9b60ce83105c,busy_heyrovsky,1.12%,13.37MiB / 3.828GiB,13
1757258830,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.98MiB / 3.828GiB,14
1757258830,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258830,37f0189a4b42,software_architecture_assigment1-redis-1,1.28%,9.359MiB / 3.828GiB,6
1757258838,9b60ce83105c,busy_heyrovsky,0.92%,13.65MiB / 3.828GiB,13
1757258838,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.98MiB / 3.828GiB,14
1757258838,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258838,37f0189a4b42,software_architecture_assigment1-redis-1,1.34%,9.609MiB / 3.828GiB,6
1757258845,9b60ce83105c,busy_heyrovsky,1.12%,13.41MiB / 3.828GiB,13
1757258845,bde3b1a58e27,software_architecture_assigment1-app-1,0.15%,10.98MiB / 3.828GiB,14
1757258845,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258845,37f0189a4b42,software_architecture_assigment1-redis-1,1.19%,9.359MiB / 3.828GiB,6
1757258853,9b60ce83105c,busy_heyrovsky,0.89%,13.66MiB / 3.828GiB,13
1757258853,bde3b1a58e27,software_architecture_assigment1-app-1,0.15%,10.98MiB / 3.828GiB,14
1757258853,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258853,37f0189a4b42,software_architecture_assigment1-redis-1,1.33%,9.609MiB / 3.828GiB,6
1757258860,9b60ce83105c,busy_heyrovsky,0.93%,13.41MiB / 3.828GiB,13
1757258860,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.96MiB / 3.828GiB,13
1757258860,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258860,37f0189a4b42,software_architecture_assigment1-redis-1,1.26%,9.609MiB / 3.828GiB,6
1757258868,9b60ce83105c,busy_heyrovsky,0.92%,13.7MiB / 3.828GiB,13
1757258868,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.96MiB / 3.828GiB,13
1757258868,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258868,37f0189a4b42,software_architecture_assigment1-redis-1,1.09%,9.609MiB / 3.828GiB,6
1757258875,9b60ce83105c,busy_heyrovsky,1.63%,16.02MiB / 3.828GiB,13
1757258875,bde3b1a58e27,software_architecture_assigment1-app-1,0.13%,10.97MiB / 3.828GiB,13
1757258875,6cd3710eac22,traefik,0.07%,60.3MiB / 3.828GiB,14
1757258875,37f0189a4b42,software_architecture_assigment1-redis-1,1.19%,9.609MiB / 3.828GiB,6
1757258883,9b60ce83105c,busy_heyrovsky,0.83%,15.77MiB / 3.828GiB,13
1757258883,bde3b1a58e27,software_architecture_assigment1-app-1,0.01%,10.96MiB / 3.828GiB,13
1757258883,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258883,37f0189a4b42,software_architecture_assigment1-redis-1,1.31%,9.609MiB / 3.828GiB,6
1757258890,9b60ce83105c,busy_heyrovsky,0.82%,16.02MiB / 3.828GiB,13
1757258890,bde3b1a58e27,software_architecture_assigment1-app-1,0.40%,10.97MiB / 3.828GiB,13
1757258890,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258890,37f0189a4b42,software_architecture_assigment1-redis-1,1.30%,9.359MiB / 3.828GiB,6
1757258898,9b60ce83105c,busy_heyrovsky,0.88%,15.77MiB / 3.828GiB,13
1757258898,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.96MiB / 3.828GiB,13
1757258898,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258898,37f0189a4b42,software_architecture_assigment1-redis-1,1.23%,9.609MiB / 3.828GiB,6
1757258905,9b60ce83105c,busy_heyrovsky,2.17%,15.77MiB / 3.828GiB,13
1757258905,bde3b1a58e27,software_architecture_assigment1-app-1,0.12%,10.96MiB / 3.828GiB,13
1757258905,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258905,37f0189a4b42,software_architecture_assigment1-redis-1,1.26%,9.609MiB / 3.828GiB,6
1757258913,9b60ce83105c,busy_heyrovsky,0.95%,16.27MiB / 3.828GiB,13
1757258913,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.96MiB / 3.828GiB,13
1757258913,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258913,37f0189a4b42,software_architecture_assigment1-redis-1,1.25%,9.359MiB / 3.828GiB,6
1757258920,9b60ce83105c,busy_heyrovsky,1.27%,15.77MiB / 3.828GiB,13
1757258920,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.96MiB / 3.828GiB,13
1757258920,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258920,37f0189a4b42,software_architecture_assigment1-redis-1,1.34%,9.359MiB / 3.828GiB,6
1757258928,9b60ce83105c,busy_heyrovsky,0.79%,15.77MiB / 3.828GiB,13
1757258928,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.96MiB / 3.828GiB,13
1757258928,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258928,37f0189a4b42,software_architecture_assigment1-redis-1,1.09%,9.359MiB / 3.828GiB,6
1757258935,9b60ce83105c,busy_heyrovsky,0.81%,15.77MiB / 3.828GiB,13
1757258935,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.96MiB / 3.828GiB,13
1757258935,6cd3710eac22,traefik,0.08%,60.3MiB / 3.828GiB,14
1757258935,37f0189a4b42,software_architecture_assigment1-redis-1,1.44%,9.609MiB / 3.828GiB,6
1757258943,9b60ce83105c,busy_heyrovsky,0.76%,15.77MiB / 3.828GiB,13
1757258943,bde3b1a58e27,software_architecture_assigment1-app-1,0.01%,10.96MiB / 3.828GiB,13
1757258943,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258943,37f0189a4b42,software_architecture_assigment1-redis-1,1.19%,9.609MiB / 3.828GiB,6
