time,container,name,cpu,mem,pids
1757257515,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.8MiB / 3.828GiB,14
1757257515,6cd3710eac22,traefik,0.03%,38.93MiB / 3.828GiB,11
1757257515,37f0189a4b42,software_architecture_assigment1-redis-1,1.13%,9.359MiB / 3.828GiB,6
1757257522,d896e85e7e16,vibrant_shamir,0.83%,13.01MiB / 3.828GiB,13
1757257522,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.8MiB / 3.828GiB,14
1757257522,6cd3710eac22,traefik,0.01%,38.94MiB / 3.828GiB,11
1757257522,37f0189a4b42,software_architecture_assigment1-redis-1,1.34%,9.359MiB / 3.828GiB,6
1757257530,d896e85e7e16,vibrant_shamir,0.72%,13.01MiB / 3.828GiB,13
1757257530,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.8MiB / 3.828GiB,14
1757257530,6cd3710eac22,traefik,0.00%,38.94MiB / 3.828GiB,11
1757257530,37f0189a4b42,software_architecture_assigment1-redis-1,1.24%,9.609MiB / 3.828GiB,6
1757257537,d896e85e7e16,vibrant_shamir,0.87%,13.16MiB / 3.828GiB,13
1757257537,bde3b1a58e27,software_architecture_assigment1-app-1,0.14%,10.8MiB / 3.828GiB,14
1757257537,6cd3710eac22,traefik,0.51%,38.94MiB / 3.828GiB,11
1757257537,37f0189a4b42,software_architecture_assigment1-redis-1,1.18%,9.359MiB / 3.828GiB,6
1757257545,d896e85e7e16,vibrant_shamir,1.09%,15.64MiB / 3.828GiB,13
1757257545,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.8MiB / 3.828GiB,14
1757257545,6cd3710eac22,traefik,0.00%,38.94MiB / 3.828GiB,11
1757257545,37f0189a4b42,software_architecture_assigment1-redis-1,1.26%,9.859MiB / 3.828GiB,6
1757257552,d896e85e7e16,vibrant_shamir,0.59%,15.64MiB / 3.828GiB,13
1757257552,bde3b1a58e27,software_architecture_assigment1-app-1,0.12%,10.8MiB / 3.828GiB,14
1757257552,6cd3710eac22,traefik,0.35%,38.94MiB / 3.828GiB,11
1757257552,37f0189a4b42,software_architecture_assigment1-redis-1,1.01%,9.859MiB / 3.828GiB,6
1757257560,d896e85e7e16,vibrant_shamir,0.88%,15.89MiB / 3.828GiB,13
1757257560,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.8MiB / 3.828GiB,14
1757257560,6cd3710eac22,traefik,0.00%,38.94MiB / 3.828GiB,11
1757257560,37f0189a4b42,software_architecture_assigment1-redis-1,1.03%,9.609MiB / 3.828GiB,6
1757257567,d896e85e7e16,vibrant_shamir,0.94%,15.64MiB / 3.828GiB,13
1757257567,bde3b1a58e27,software_architecture_assigment1-app-1,0.12%,10.8MiB / 3.828GiB,14
1757257567,6cd3710eac22,traefik,0.41%,38.94MiB / 3.828GiB,11
1757257567,37f0189a4b42,software_architecture_assigment1-redis-1,1.16%,9.359MiB / 3.828GiB,6
1757257575,d896e85e7e16,vibrant_shamir,1.74%,15.64MiB / 3.828GiB,13
1757257575,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.8MiB / 3.828GiB,14
1757257575,6cd3710eac22,traefik,0.02%,38.94MiB / 3.828GiB,11
1757257575,37f0189a4b42,software_architecture_assigment1-redis-1,1.21%,9.359MiB / 3.828GiB,6
1757257582,d896e85e7e16,vibrant_shamir,0.98%,15.64MiB / 3.828GiB,13
1757257582,bde3b1a58e27,software_architecture_assigment1-app-1,0.17%,10.8MiB / 3.828GiB,14
1757257582,6cd3710eac22,traefik,0.61%,39.18MiB / 3.828GiB,11
1757257582,37f0189a4b42,software_architecture_assigment1-redis-1,1.22%,9.609MiB / 3.828GiB,6
1757257590,d896e85e7e16,vibrant_shamir,1.01%,15.64MiB / 3.828GiB,13
1757257590,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.8MiB / 3.828GiB,14
1757257590,6cd3710eac22,traefik,0.00%,38.93MiB / 3.828GiB,11
1757257590,37f0189a4b42,software_architecture_assigment1-redis-1,1.19%,9.359MiB / 3.828GiB,6
1757257597,d896e85e7e16,vibrant_shamir,0.89%,15.64MiB / 3.828GiB,13
1757257597,bde3b1a58e27,software_architecture_assigment1-app-1,0.10%,10.8MiB / 3.828GiB,14
1757257597,6cd3710eac22,traefik,0.33%,38.94MiB / 3.828GiB,11
1757257597,37f0189a4b42,software_architecture_assigment1-redis-1,0.99%,9.359MiB / 3.828GiB,6
1757257605,d896e85e7e16,vibrant_shamir,0.94%,15.64MiB / 3.828GiB,13
1757257605,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.8MiB / 3.828GiB,14
1757257605,6cd3710eac22,traefik,0.04%,38.93MiB / 3.828GiB,11
1757257605,37f0189a4b42,software_architecture_assigment1-redis-1,1.22%,9.609MiB / 3.828GiB,6
1757257612,d896e85e7e16,vibrant_shamir,1.95%,15.64MiB / 3.828GiB,13
1757257612,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.8MiB / 3.828GiB,14
1757257612,6cd3710eac22,traefik,0.73%,38.93MiB / 3.828GiB,11
1757257612,37f0189a4b42,software_architecture_assigment1-redis-1,1.16%,9.359MiB / 3.828GiB,6
1757257620,d896e85e7e16,vibrant_shamir,0.68%,15.64MiB / 3.828GiB,13
1757257620,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.8MiB / 3.828GiB,14
1757257620,6cd3710eac22,traefik,0.00%,38.94MiB / 3.828GiB,11
1757257620,37f0189a4b42,software_architecture_assigment1-redis-1,1.27%,9.609MiB / 3.828GiB,6
1757257627,d896e85e7e16,vibrant_shamir,0.84%,15.64MiB / 3.828GiB,13
1757257627,bde3b1a58e27,software_architecture_assigment1-app-1,0.14%,10.8MiB / 3.828GiB,14
1757257627,6cd3710eac22,traefik,0.28%,38.94MiB / 3.828GiB,11
1757257627,37f0189a4b42,software_architecture_assigment1-redis-1,0.92%,9.359MiB / 3.828GiB,6
1757257635,d896e85e7e16,vibrant_shamir,0.78%,15.64MiB / 3.828GiB,13
1757257635,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.8MiB / 3.828GiB,14
1757257635,6cd3710eac22,traefik,0.01%,38.94MiB / 3.828GiB,11
1757257635,37f0189a4b42,software_architecture_assigment1-redis-1,1.30%,9.609MiB / 3.828GiB,6
1757257642,d896e85e7e16,vibrant_shamir,1.57%,15.65MiB / 3.828GiB,13
1757257642,bde3b1a58e27,software_architecture_assigment1-app-1,0.14%,10.8MiB / 3.828GiB,14
1757257642,6cd3710eac22,traefik,0.48%,38.94MiB / 3.828GiB,11
1757257642,37f0189a4b42,software_architecture_assigment1-redis-1,1.21%,9.609MiB / 3.828GiB,6
1757257650,d896e85e7e16,vibrant_shamir,0.72%,15.64MiB / 3.828GiB,13
1757257650,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.8MiB / 3.828GiB,14
1757257650,6cd3710eac22,traefik,0.00%,38.94MiB / 3.828GiB,11
1757257650,37f0189a4b42,software_architecture_assigment1-redis-1,1.29%,9.359MiB / 3.828GiB,6
1757257657,d896e85e7e16,vibrant_shamir,0.99%,15.64MiB / 3.828GiB,13
1757257657,bde3b1a58e27,software_architecture_assigment1-app-1,0.14%,10.8MiB / 3.828GiB,14
1757257657,6cd3710eac22,traefik,11.59%,41.37MiB / 3.828GiB,11
1757257657,37f0189a4b42,software_architecture_assigment1-redis-1,0.94%,9.609MiB / 3.828GiB,6
1757257665,d896e85e7e16,vibrant_shamir,0.87%,15.64MiB / 3.828GiB,13
1757257665,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.8MiB / 3.828GiB,14
1757257665,6cd3710eac22,traefik,0.05%,41.37MiB / 3.828GiB,11
1757257665,37f0189a4b42,software_architecture_assigment1-redis-1,1.12%,9.359MiB / 3.828GiB,6
1757257672,d896e85e7e16,vibrant_shamir,1.60%,15.64MiB / 3.828GiB,13
1757257672,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.8MiB / 3.828GiB,14
1757257672,6cd3710eac22,traefik,0.00%,41.38MiB / 3.828GiB,11
1757257672,37f0189a4b42,software_architecture_assigment1-redis-1,1.30%,9.609MiB / 3.828GiB,6
1757257679,d896e85e7e16,vibrant_shamir,1.00%,15.64MiB / 3.828GiB,13
1757257679,bde3b1a58e27,software_architecture_assigment1-app-1,0.11%,10.8MiB / 3.828GiB,14
1757257679,6cd3710eac22,traefik,0.38%,41.63MiB / 3.828GiB,11
1757257679,37f0189a4b42,software_architecture_assigment1-redis-1,1.26%,9.359MiB / 3.828GiB,6
1757257686,d896e85e7e16,vibrant_shamir,1.82%,15.64MiB / 3.828GiB,13
1757257686,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.8MiB / 3.828GiB,14
1757257686,6cd3710eac22,traefik,0.07%,41.63MiB / 3.828GiB,11
1757257686,37f0189a4b42,software_architecture_assigment1-redis-1,0.91%,9.609MiB / 3.828GiB,6
