time,container,name,cpu,mem,pids
1757258484,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.95MiB / 3.828GiB,14
1757258484,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258484,37f0189a4b42,software_architecture_assigment1-redis-1,1.30%,9.359MiB / 3.828GiB,6
1757258491,32d737e46469,hopeful_einstein,0.76%,13.68MiB / 3.828GiB,13
1757258491,bde3b1a58e27,software_architecture_assigment1-app-1,0.43%,10.97MiB / 3.828GiB,14
1757258491,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258491,37f0189a4b42,software_architecture_assigment1-redis-1,0.89%,9.609MiB / 3.828GiB,6
1757258499,32d737e46469,hopeful_einstein,0.69%,13.68MiB / 3.828GiB,13
1757258499,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.96MiB / 3.828GiB,14
1757258499,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258499,37f0189a4b42,software_architecture_assigment1-redis-1,0.98%,9.359MiB / 3.828GiB,6
1757258506,32d737e46469,hopeful_einstein,0.71%,13.68MiB / 3.828GiB,13
1757258506,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.96MiB / 3.828GiB,14
1757258506,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258506,37f0189a4b42,software_architecture_assigment1-redis-1,1.09%,9.609MiB / 3.828GiB,6
1757258514,32d737e46469,hopeful_einstein,0.71%,13.68MiB / 3.828GiB,13
1757258514,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.96MiB / 3.828GiB,14
1757258514,6cd3710eac22,traefik,1.55%,60.3MiB / 3.828GiB,14
1757258514,37f0189a4b42,software_architecture_assigment1-redis-1,0.89%,9.359MiB / 3.828GiB,6
1757258521,32d737e46469,hopeful_einstein,1.03%,13.68MiB / 3.828GiB,13
1757258521,bde3b1a58e27,software_architecture_assigment1-app-1,0.42%,10.97MiB / 3.828GiB,14
1757258521,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258521,37f0189a4b42,software_architecture_assigment1-redis-1,0.80%,9.363MiB / 3.828GiB,6
1757258529,32d737e46469,hopeful_einstein,0.61%,13.68MiB / 3.828GiB,13
1757258529,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.97MiB / 3.828GiB,14
1757258529,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258529,37f0189a4b42,software_architecture_assigment1-redis-1,0.85%,9.359MiB / 3.828GiB,6
1757258536,32d737e46469,hopeful_einstein,2.53%,13.69MiB / 3.828GiB,13
1757258536,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.97MiB / 3.828GiB,14
1757258536,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258536,37f0189a4b42,software_architecture_assigment1-redis-1,0.87%,9.609MiB / 3.828GiB,6
1757258544,32d737e46469,hopeful_einstein,0.75%,13.69MiB / 3.828GiB,13
1757258544,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.97MiB / 3.828GiB,14
1757258544,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258544,37f0189a4b42,software_architecture_assigment1-redis-1,0.91%,9.609MiB / 3.828GiB,6
1757258551,32d737e46469,hopeful_einstein,1.18%,13.94MiB / 3.828GiB,13
1757258551,bde3b1a58e27,software_architecture_assigment1-app-1,0.54%,11.22MiB / 3.828GiB,14
1757258551,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258551,37f0189a4b42,software_architecture_assigment1-redis-1,0.84%,9.613MiB / 3.828GiB,6
1757258559,32d737e46469,hopeful_einstein,0.92%,13.69MiB / 3.828GiB,13
1757258559,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.98MiB / 3.828GiB,14
1757258559,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258559,37f0189a4b42,software_architecture_assigment1-redis-1,1.19%,9.359MiB / 3.828GiB,6
1757258566,32d737e46469,hopeful_einstein,0.63%,13.69MiB / 3.828GiB,13
1757258566,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.98MiB / 3.828GiB,14
1757258566,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258566,37f0189a4b42,software_architecture_assigment1-redis-1,0.87%,9.359MiB / 3.828GiB,6
1757258574,32d737e46469,hopeful_einstein,0.77%,13.7MiB / 3.828GiB,13
1757258574,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.98MiB / 3.828GiB,14
1757258574,6cd3710eac22,traefik,0.46%,60.55MiB / 3.828GiB,14
1757258574,37f0189a4b42,software_architecture_assigment1-redis-1,0.82%,9.609MiB / 3.828GiB,6
1757258581,32d737e46469,hopeful_einstein,1.83%,13.7MiB / 3.828GiB,13
1757258581,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.98MiB / 3.828GiB,14
1757258581,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258581,37f0189a4b42,software_architecture_assigment1-redis-1,1.06%,9.609MiB / 3.828GiB,6
1757258589,32d737e46469,hopeful_einstein,6.98%,14.2MiB / 3.828GiB,13
1757258589,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.98MiB / 3.828GiB,14
1757258589,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258589,37f0189a4b42,software_architecture_assigment1-redis-1,1.26%,9.359MiB / 3.828GiB,6
1757258596,32d737e46469,hopeful_einstein,0.62%,13.7MiB / 3.828GiB,13
1757258596,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.98MiB / 3.828GiB,14
1757258596,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258596,37f0189a4b42,software_architecture_assigment1-redis-1,1.12%,9.609MiB / 3.828GiB,6
1757258604,32d737e46469,hopeful_einstein,0.84%,17.94MiB / 3.828GiB,13
1757258604,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.98MiB / 3.828GiB,14
1757258604,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258604,37f0189a4b42,software_architecture_assigment1-redis-1,1.12%,9.609MiB / 3.828GiB,6
1757258611,32d737e46469,hopeful_einstein,1.21%,17.94MiB / 3.828GiB,13
1757258611,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.98MiB / 3.828GiB,14
1757258611,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258611,37f0189a4b42,software_architecture_assigment1-redis-1,0.89%,9.359MiB / 3.828GiB,6
1757258619,32d737e46469,hopeful_einstein,0.58%,17.94MiB / 3.828GiB,13
1757258619,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.98MiB / 3.828GiB,14
1757258619,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258619,37f0189a4b42,software_architecture_assigment1-redis-1,0.97%,9.359MiB / 3.828GiB,6
1757258626,32d737e46469,hopeful_einstein,0.72%,17.94MiB / 3.828GiB,13
1757258626,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.98MiB / 3.828GiB,14
1757258626,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258626,37f0189a4b42,software_architecture_assigment1-redis-1,0.96%,9.359MiB / 3.828GiB,6
1757258634,32d737e46469,hopeful_einstein,0.57%,17.94MiB / 3.828GiB,13
1757258634,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.98MiB / 3.828GiB,14
1757258634,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258634,37f0189a4b42,software_architecture_assigment1-redis-1,0.98%,9.359MiB / 3.828GiB,6
1757258641,bde3b1a58e27,software_architecture_assigment1-app-1,0.00%,10.98MiB / 3.828GiB,14
1757258641,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757258641,37f0189a4b42,software_architecture_assigment1-redis-1,1.04%,9.609MiB / 3.828GiB,6
