time,container,name,cpu,mem,pids
1757259298,bde3b1a58e27,software_architecture_assigment1-app-1,2.08%,10.99MiB / 3.828GiB,13
1757259298,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259298,37f0189a4b42,software_architecture_assigment1-redis-1,0.87%,9.359MiB / 3.828GiB,6
1757259305,991e0584b1dd,peaceful_ramanujan,3.73%,14.23MiB / 3.828GiB,13
1757259305,bde3b1a58e27,software_architecture_assigment1-app-1,1.58%,10.99MiB / 3.828GiB,13
1757259305,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259305,37f0189a4b42,software_architecture_assigment1-redis-1,1.06%,9.359MiB / 3.828GiB,6
1757259313,991e0584b1dd,peaceful_ramanujan,2.65%,14.38MiB / 3.828GiB,13
1757259313,bde3b1a58e27,software_architecture_assigment1-app-1,1.02%,10.99MiB / 3.828GiB,13
1757259313,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259313,37f0189a4b42,software_architecture_assigment1-redis-1,0.59%,9.359MiB / 3.828GiB,6
1757259321,991e0584b1dd,peaceful_ramanujan,3.11%,14.4MiB / 3.828GiB,13
1757259321,bde3b1a58e27,software_architecture_assigment1-app-1,1.76%,10.98MiB / 3.828GiB,13
1757259321,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259321,37f0189a4b42,software_architecture_assigment1-redis-1,1.02%,9.359MiB / 3.828GiB,6
1757259328,991e0584b1dd,peaceful_ramanujan,3.46%,14.38MiB / 3.828GiB,13
1757259328,bde3b1a58e27,software_architecture_assigment1-app-1,1.63%,10.98MiB / 3.828GiB,13
1757259328,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259328,37f0189a4b42,software_architecture_assigment1-redis-1,0.97%,9.359MiB / 3.828GiB,6
1757259335,991e0584b1dd,peaceful_ramanujan,3.18%,14.38MiB / 3.828GiB,13
1757259335,bde3b1a58e27,software_architecture_assigment1-app-1,1.54%,10.99MiB / 3.828GiB,13
1757259335,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259335,37f0189a4b42,software_architecture_assigment1-redis-1,1.01%,9.609MiB / 3.828GiB,6
1757259343,991e0584b1dd,peaceful_ramanujan,2.78%,14.56MiB / 3.828GiB,13
1757259343,bde3b1a58e27,software_architecture_assigment1-app-1,1.47%,10.99MiB / 3.828GiB,13
1757259343,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259343,37f0189a4b42,software_architecture_assigment1-redis-1,1.06%,9.609MiB / 3.828GiB,6
1757259351,991e0584b1dd,peaceful_ramanujan,3.94%,14.66MiB / 3.828GiB,13
1757259351,bde3b1a58e27,software_architecture_assigment1-app-1,1.55%,10.99MiB / 3.828GiB,13
1757259351,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259351,37f0189a4b42,software_architecture_assigment1-redis-1,0.97%,9.359MiB / 3.828GiB,6
1757259358,991e0584b1dd,peaceful_ramanujan,2.99%,14.67MiB / 3.828GiB,13
1757259358,bde3b1a58e27,software_architecture_assigment1-app-1,1.64%,10.98MiB / 3.828GiB,13
1757259358,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259358,37f0189a4b42,software_architecture_assigment1-redis-1,0.97%,9.359MiB / 3.828GiB,6
1757259365,991e0584b1dd,peaceful_ramanujan,3.92%,14.68MiB / 3.828GiB,13
1757259365,bde3b1a58e27,software_architecture_assigment1-app-1,3.29%,10.99MiB / 3.828GiB,13
1757259365,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259365,37f0189a4b42,software_architecture_assigment1-redis-1,1.10%,9.609MiB / 3.828GiB,6
1757259373,991e0584b1dd,peaceful_ramanujan,2.82%,14.7MiB / 3.828GiB,13
1757259373,bde3b1a58e27,software_architecture_assigment1-app-1,1.56%,10.99MiB / 3.828GiB,13
1757259373,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259373,37f0189a4b42,software_architecture_assigment1-redis-1,0.90%,9.359MiB / 3.828GiB,6
1757259381,991e0584b1dd,peaceful_ramanujan,4.09%,15.36MiB / 3.828GiB,13
1757259381,bde3b1a58e27,software_architecture_assigment1-app-1,1.74%,10.99MiB / 3.828GiB,13
1757259381,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259381,37f0189a4b42,software_architecture_assigment1-redis-1,0.99%,9.359MiB / 3.828GiB,6
1757259388,991e0584b1dd,peaceful_ramanujan,5.07%,15.44MiB / 3.828GiB,13
1757259388,bde3b1a58e27,software_architecture_assigment1-app-1,1.51%,11.23MiB / 3.828GiB,13
1757259388,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259388,37f0189a4b42,software_architecture_assigment1-redis-1,0.85%,9.359MiB / 3.828GiB,6
1757259396,991e0584b1dd,peaceful_ramanujan,3.86%,14.88MiB / 3.828GiB,13
1757259396,bde3b1a58e27,software_architecture_assigment1-app-1,1.54%,10.99MiB / 3.828GiB,13
1757259396,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259396,37f0189a4b42,software_architecture_assigment1-redis-1,0.95%,9.359MiB / 3.828GiB,6
1757259403,991e0584b1dd,peaceful_ramanujan,3.02%,14.89MiB / 3.828GiB,13
1757259403,bde3b1a58e27,software_architecture_assigment1-app-1,1.53%,10.99MiB / 3.828GiB,13
1757259403,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259403,37f0189a4b42,software_architecture_assigment1-redis-1,0.87%,9.609MiB / 3.828GiB,6
1757259411,991e0584b1dd,peaceful_ramanujan,3.52%,17.93MiB / 3.828GiB,13
1757259411,bde3b1a58e27,software_architecture_assigment1-app-1,1.61%,11.48MiB / 3.828GiB,13
1757259411,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259411,37f0189a4b42,software_architecture_assigment1-redis-1,1.38%,9.359MiB / 3.828GiB,6
1757259418,991e0584b1dd,peaceful_ramanujan,3.44%,17.93MiB / 3.828GiB,13
1757259418,bde3b1a58e27,software_architecture_assigment1-app-1,1.68%,10.99MiB / 3.828GiB,13
1757259418,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259418,37f0189a4b42,software_architecture_assigment1-redis-1,0.97%,9.359MiB / 3.828GiB,6
1757259425,991e0584b1dd,peaceful_ramanujan,2.82%,18.07MiB / 3.828GiB,13
1757259425,bde3b1a58e27,software_architecture_assigment1-app-1,1.52%,10.99MiB / 3.828GiB,13
1757259425,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259425,37f0189a4b42,software_architecture_assigment1-redis-1,1.16%,9.359MiB / 3.828GiB,6
1757259433,991e0584b1dd,peaceful_ramanujan,3.26%,18.08MiB / 3.828GiB,13
1757259433,bde3b1a58e27,software_architecture_assigment1-app-1,1.74%,10.99MiB / 3.828GiB,13
1757259433,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259433,37f0189a4b42,software_architecture_assigment1-redis-1,0.90%,9.359MiB / 3.828GiB,6
1757259441,991e0584b1dd,peaceful_ramanujan,2.72%,18.08MiB / 3.828GiB,13
1757259441,bde3b1a58e27,software_architecture_assigment1-app-1,1.58%,11.23MiB / 3.828GiB,13
1757259441,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259441,37f0189a4b42,software_architecture_assigment1-redis-1,0.99%,9.359MiB / 3.828GiB,6
1757259448,991e0584b1dd,peaceful_ramanujan,2.94%,18.33MiB / 3.828GiB,13
1757259448,bde3b1a58e27,software_architecture_assigment1-app-1,1.65%,11.23MiB / 3.828GiB,13
1757259448,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259448,37f0189a4b42,software_architecture_assigment1-redis-1,0.94%,9.359MiB / 3.828GiB,6
1757259455,991e0584b1dd,peaceful_ramanujan,4.42%,18.09MiB / 3.828GiB,13
1757259455,bde3b1a58e27,software_architecture_assigment1-app-1,1.51%,10.99MiB / 3.828GiB,13
1757259455,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259455,37f0189a4b42,software_architecture_assigment1-redis-1,0.82%,9.359MiB / 3.828GiB,6
1757259463,991e0584b1dd,peaceful_ramanujan,2.67%,18.08MiB / 3.828GiB,13
1757259463,bde3b1a58e27,software_architecture_assigment1-app-1,1.62%,10.98MiB / 3.828GiB,13
1757259463,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259463,37f0189a4b42,software_architecture_assigment1-redis-1,0.96%,9.609MiB / 3.828GiB,6
1757259471,991e0584b1dd,peaceful_ramanujan,4.80%,18.09MiB / 3.828GiB,13
1757259471,bde3b1a58e27,software_architecture_assigment1-app-1,1.61%,10.99MiB / 3.828GiB,13
1757259471,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259471,37f0189a4b42,software_architecture_assigment1-redis-1,0.99%,9.359MiB / 3.828GiB,6
1757259478,991e0584b1dd,peaceful_ramanujan,2.08%,18.09MiB / 3.828GiB,13
1757259478,bde3b1a58e27,software_architecture_assigment1-app-1,1.11%,10.99MiB / 3.828GiB,13
1757259478,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259478,37f0189a4b42,software_architecture_assigment1-redis-1,0.58%,9.359MiB / 3.828GiB,6
1757259486,991e0584b1dd,peaceful_ramanujan,3.21%,18.1MiB / 3.828GiB,13
1757259486,bde3b1a58e27,software_architecture_assigment1-app-1,1.62%,11.23MiB / 3.828GiB,13
1757259486,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259486,37f0189a4b42,software_architecture_assigment1-redis-1,0.92%,9.359MiB / 3.828GiB,6
1757259493,991e0584b1dd,peaceful_ramanujan,3.68%,18.11MiB / 3.828GiB,13
1757259493,bde3b1a58e27,software_architecture_assigment1-app-1,1.66%,10.98MiB / 3.828GiB,13
1757259493,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259493,37f0189a4b42,software_architecture_assigment1-redis-1,0.92%,9.609MiB / 3.828GiB,6
1757259501,991e0584b1dd,peaceful_ramanujan,3.73%,18.11MiB / 3.828GiB,13
1757259501,bde3b1a58e27,software_architecture_assigment1-app-1,2.03%,10.99MiB / 3.828GiB,13
1757259501,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259501,37f0189a4b42,software_architecture_assigment1-redis-1,0.98%,9.359MiB / 3.828GiB,6
1757259508,991e0584b1dd,peaceful_ramanujan,4.39%,18.14MiB / 3.828GiB,13
1757259508,bde3b1a58e27,software_architecture_assigment1-app-1,1.83%,11.23MiB / 3.828GiB,13
1757259508,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259508,37f0189a4b42,software_architecture_assigment1-redis-1,1.02%,9.359MiB / 3.828GiB,6
1757259516,991e0584b1dd,peaceful_ramanujan,3.37%,18.14MiB / 3.828GiB,13
1757259516,bde3b1a58e27,software_architecture_assigment1-app-1,1.87%,10.98MiB / 3.828GiB,13
1757259516,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259516,37f0189a4b42,software_architecture_assigment1-redis-1,0.89%,9.359MiB / 3.828GiB,6
1757259523,991e0584b1dd,peaceful_ramanujan,3.44%,18.15MiB / 3.828GiB,13
1757259523,bde3b1a58e27,software_architecture_assigment1-app-1,2.06%,10.99MiB / 3.828GiB,13
1757259523,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259523,37f0189a4b42,software_architecture_assigment1-redis-1,1.07%,9.359MiB / 3.828GiB,6
1757259531,991e0584b1dd,peaceful_ramanujan,4.61%,18.27MiB / 3.828GiB,13
1757259531,bde3b1a58e27,software_architecture_assigment1-app-1,2.18%,10.99MiB / 3.828GiB,13
1757259531,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259531,37f0189a4b42,software_architecture_assigment1-redis-1,0.96%,9.359MiB / 3.828GiB,6
1757259538,991e0584b1dd,peaceful_ramanujan,4.91%,18.16MiB / 3.828GiB,13
1757259538,bde3b1a58e27,software_architecture_assigment1-app-1,1.68%,10.98MiB / 3.828GiB,13
1757259538,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259538,37f0189a4b42,software_architecture_assigment1-redis-1,1.14%,9.359MiB / 3.828GiB,6
1757259546,991e0584b1dd,peaceful_ramanujan,2.95%,18.16MiB / 3.828GiB,13
1757259546,bde3b1a58e27,software_architecture_assigment1-app-1,1.86%,10.98MiB / 3.828GiB,13
1757259546,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259546,37f0189a4b42,software_architecture_assigment1-redis-1,0.91%,9.359MiB / 3.828GiB,6
1757259553,991e0584b1dd,peaceful_ramanujan,2.97%,18.15MiB / 3.828GiB,13
1757259553,bde3b1a58e27,software_architecture_assigment1-app-1,1.61%,10.98MiB / 3.828GiB,13
1757259553,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259553,37f0189a4b42,software_architecture_assigment1-redis-1,0.90%,9.359MiB / 3.828GiB,6
1757259561,991e0584b1dd,peaceful_ramanujan,2.81%,18.14MiB / 3.828GiB,13
1757259561,bde3b1a58e27,software_architecture_assigment1-app-1,1.78%,10.98MiB / 3.828GiB,13
1757259561,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259561,37f0189a4b42,software_architecture_assigment1-redis-1,1.02%,9.609MiB / 3.828GiB,6
1757259568,991e0584b1dd,peaceful_ramanujan,3.73%,18.48MiB / 3.828GiB,13
1757259568,bde3b1a58e27,software_architecture_assigment1-app-1,1.68%,10.99MiB / 3.828GiB,13
1757259568,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259568,37f0189a4b42,software_architecture_assigment1-redis-1,1.09%,9.359MiB / 3.828GiB,6
1757259576,991e0584b1dd,peaceful_ramanujan,3.05%,18.48MiB / 3.828GiB,13
1757259576,bde3b1a58e27,software_architecture_assigment1-app-1,1.37%,10.99MiB / 3.828GiB,13
1757259576,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259576,37f0189a4b42,software_architecture_assigment1-redis-1,0.98%,9.359MiB / 3.828GiB,6
1757259583,991e0584b1dd,peaceful_ramanujan,2.89%,18.48MiB / 3.828GiB,13
1757259583,bde3b1a58e27,software_architecture_assigment1-app-1,1.81%,11.23MiB / 3.828GiB,13
1757259583,6cd3710eac22,traefik,0.00%,60.3MiB / 3.828GiB,14
1757259583,37f0189a4b42,software_architecture_assigment1-redis-1,0.89%,9.359MiB / 3.828GiB,6
