time,container,name,cpu,mem,pids
1757258129,37f0189a4b42,software_architecture_assigment1-redis-1,0.93%,9.359MiB / 3.828GiB,6
1757258136,7b29f39d4501,awesome_goldberg,2.73%,18.04MiB / 3.828GiB,13
1757258136,bde3b1a58e27,software_architecture_assigment1-app-1,1.41%,10.8MiB / 3.828GiB,14
1757258136,6cd3710eac22,traefik,3.32%,58.31MiB / 3.828GiB,14
1757258136,37f0189a4b42,software_architecture_assigment1-redis-1,1.14%,9.359MiB / 3.828GiB,6
1757258143,7b29f39d4501,awesome_goldberg,3.06%,18.05MiB / 3.828GiB,13
1757258143,bde3b1a58e27,software_architecture_assigment1-app-1,1.47%,10.8MiB / 3.828GiB,14
1757258143,6cd3710eac22,traefik,3.46%,58.82MiB / 3.828GiB,14
1757258143,37f0189a4b42,software_architecture_assigment1-redis-1,1.03%,9.359MiB / 3.828GiB,6
1757258151,7b29f39d4501,awesome_goldberg,2.81%,18.29MiB / 3.828GiB,13
1757258151,bde3b1a58e27,software_architecture_assigment1-app-1,1.43%,10.8MiB / 3.828GiB,14
1757258151,6cd3710eac22,traefik,3.58%,58.59MiB / 3.828GiB,14
1757258151,37f0189a4b42,software_architecture_assigment1-redis-1,0.99%,9.359MiB / 3.828GiB,6
1757258159,7b29f39d4501,awesome_goldberg,2.60%,18.04MiB / 3.828GiB,13
1757258159,bde3b1a58e27,software_architecture_assigment1-app-1,1.47%,10.8MiB / 3.828GiB,14
1757258159,6cd3710eac22,traefik,3.33%,58.32MiB / 3.828GiB,14
1757258159,37f0189a4b42,software_architecture_assigment1-redis-1,0.92%,9.363MiB / 3.828GiB,6
1757258166,7b29f39d4501,awesome_goldberg,4.82%,18.04MiB / 3.828GiB,13
1757258166,bde3b1a58e27,software_architecture_assigment1-app-1,1.32%,10.8MiB / 3.828GiB,14
1757258166,6cd3710eac22,traefik,3.16%,58.33MiB / 3.828GiB,14
1757258166,37f0189a4b42,software_architecture_assigment1-redis-1,0.76%,9.609MiB / 3.828GiB,6
1757258173,7b29f39d4501,awesome_goldberg,3.11%,18.17MiB / 3.828GiB,13
1757258173,bde3b1a58e27,software_architecture_assigment1-app-1,1.65%,10.8MiB / 3.828GiB,14
1757258173,6cd3710eac22,traefik,3.49%,58.56MiB / 3.828GiB,14
1757258173,37f0189a4b42,software_architecture_assigment1-redis-1,0.82%,9.609MiB / 3.828GiB,6
1757258180,7b29f39d4501,awesome_goldberg,4.28%,18.04MiB / 3.828GiB,13
1757258180,bde3b1a58e27,software_architecture_assigment1-app-1,1.58%,10.8MiB / 3.828GiB,14
1757258180,6cd3710eac22,traefik,3.38%,58.61MiB / 3.828GiB,14
1757258180,37f0189a4b42,software_architecture_assigment1-redis-1,1.03%,9.359MiB / 3.828GiB,6
1757258188,7b29f39d4501,awesome_goldberg,3.47%,18.18MiB / 3.828GiB,13
1757258188,bde3b1a58e27,software_architecture_assigment1-app-1,1.51%,10.8MiB / 3.828GiB,14
1757258188,6cd3710eac22,traefik,3.41%,58.61MiB / 3.828GiB,14
1757258188,37f0189a4b42,software_architecture_assigment1-redis-1,0.77%,9.359MiB / 3.828GiB,6
1757258195,7b29f39d4501,awesome_goldberg,3.49%,17.96MiB / 3.828GiB,13
1757258195,bde3b1a58e27,software_architecture_assigment1-app-1,1.54%,10.8MiB / 3.828GiB,14
1757258195,6cd3710eac22,traefik,3.38%,58.35MiB / 3.828GiB,14
1757258195,37f0189a4b42,software_architecture_assigment1-redis-1,0.85%,9.359MiB / 3.828GiB,6
1757258202,7b29f39d4501,awesome_goldberg,2.69%,17.97MiB / 3.828GiB,13
1757258202,bde3b1a58e27,software_architecture_assigment1-app-1,1.48%,10.8MiB / 3.828GiB,14
1757258202,6cd3710eac22,traefik,3.55%,58.37MiB / 3.828GiB,14
1757258202,37f0189a4b42,software_architecture_assigment1-redis-1,0.91%,9.359MiB / 3.828GiB,6
1757258210,7b29f39d4501,awesome_goldberg,4.99%,18.15MiB / 3.828GiB,13
1757258210,bde3b1a58e27,software_architecture_assigment1-app-1,1.45%,10.8MiB / 3.828GiB,14
1757258210,6cd3710eac22,traefik,3.67%,58.37MiB / 3.828GiB,14
1757258210,37f0189a4b42,software_architecture_assigment1-redis-1,0.92%,9.359MiB / 3.828GiB,6
1757258218,7b29f39d4501,awesome_goldberg,2.97%,18.16MiB / 3.828GiB,13
1757258218,bde3b1a58e27,software_architecture_assigment1-app-1,1.51%,10.8MiB / 3.828GiB,14
1757258218,6cd3710eac22,traefik,3.45%,58.35MiB / 3.828GiB,14
1757258218,37f0189a4b42,software_architecture_assigment1-redis-1,0.98%,9.359MiB / 3.828GiB,6
1757258225,7b29f39d4501,awesome_goldberg,3.11%,18.27MiB / 3.828GiB,13
1757258225,bde3b1a58e27,software_architecture_assigment1-app-1,1.56%,10.8MiB / 3.828GiB,14
1757258225,6cd3710eac22,traefik,3.45%,58.62MiB / 3.828GiB,14
1757258225,37f0189a4b42,software_architecture_assigment1-redis-1,1.00%,9.359MiB / 3.828GiB,6
1757258232,7b29f39d4501,awesome_goldberg,3.36%,18.64MiB / 3.828GiB,13
1757258232,bde3b1a58e27,software_architecture_assigment1-app-1,1.52%,10.8MiB / 3.828GiB,14
1757258232,6cd3710eac22,traefik,3.54%,58.61MiB / 3.828GiB,14
1757258232,37f0189a4b42,software_architecture_assigment1-redis-1,0.91%,9.359MiB / 3.828GiB,6
1757258240,7b29f39d4501,awesome_goldberg,5.17%,18.4MiB / 3.828GiB,13
1757258240,bde3b1a58e27,software_architecture_assigment1-app-1,1.32%,10.8MiB / 3.828GiB,14
1757258240,6cd3710eac22,traefik,3.39%,58.38MiB / 3.828GiB,14
1757258240,37f0189a4b42,software_architecture_assigment1-redis-1,0.90%,9.359MiB / 3.828GiB,6
1757258248,7b29f39d4501,awesome_goldberg,2.77%,18.39MiB / 3.828GiB,13
1757258248,bde3b1a58e27,software_architecture_assigment1-app-1,1.39%,10.8MiB / 3.828GiB,14
1757258248,6cd3710eac22,traefik,3.16%,58.34MiB / 3.828GiB,14
1757258248,37f0189a4b42,software_architecture_assigment1-redis-1,0.94%,9.359MiB / 3.828GiB,6
1757258255,7b29f39d4501,awesome_goldberg,6.14%,18.4MiB / 3.828GiB,13
1757258255,bde3b1a58e27,software_architecture_assigment1-app-1,1.31%,11.05MiB / 3.828GiB,14
1757258255,6cd3710eac22,traefik,6.85%,58.36MiB / 3.828GiB,14
1757258255,37f0189a4b42,software_architecture_assigment1-redis-1,0.65%,9.359MiB / 3.828GiB,6
1757258262,7b29f39d4501,awesome_goldberg,3.60%,18.39MiB / 3.828GiB,13
1757258262,bde3b1a58e27,software_architecture_assigment1-app-1,1.44%,10.8MiB / 3.828GiB,14
1757258262,6cd3710eac22,traefik,3.46%,58.38MiB / 3.828GiB,14
1757258262,37f0189a4b42,software_architecture_assigment1-redis-1,0.90%,9.359MiB / 3.828GiB,6
1757258269,7b29f39d4501,awesome_goldberg,2.72%,18.39MiB / 3.828GiB,13
1757258269,bde3b1a58e27,software_architecture_assigment1-app-1,1.38%,11.05MiB / 3.828GiB,14
1757258269,6cd3710eac22,traefik,3.33%,58.59MiB / 3.828GiB,14
1757258269,37f0189a4b42,software_architecture_assigment1-redis-1,1.01%,9.359MiB / 3.828GiB,6
1757258276,7b29f39d4501,awesome_goldberg,2.79%,18.4MiB / 3.828GiB,13
1757258276,bde3b1a58e27,software_architecture_assigment1-app-1,1.66%,10.8MiB / 3.828GiB,14
1757258276,6cd3710eac22,traefik,3.65%,58.39MiB / 3.828GiB,14
1757258276,37f0189a4b42,software_architecture_assigment1-redis-1,0.73%,9.359MiB / 3.828GiB,6
1757258283,7b29f39d4501,awesome_goldberg,2.86%,18.46MiB / 3.828GiB,13
1757258283,bde3b1a58e27,software_architecture_assigment1-app-1,1.73%,11.05MiB / 3.828GiB,14
1757258283,6cd3710eac22,traefik,3.76%,58.37MiB / 3.828GiB,14
1757258283,37f0189a4b42,software_architecture_assigment1-redis-1,0.92%,9.359MiB / 3.828GiB,6
1757258291,7b29f39d4501,awesome_goldberg,3.07%,18.46MiB / 3.828GiB,13
1757258291,bde3b1a58e27,software_architecture_assigment1-app-1,1.48%,10.8MiB / 3.828GiB,14
1757258291,6cd3710eac22,traefik,3.66%,58.37MiB / 3.828GiB,14
1757258291,37f0189a4b42,software_architecture_assigment1-redis-1,0.97%,9.359MiB / 3.828GiB,6
1757258299,7b29f39d4501,awesome_goldberg,2.65%,18.46MiB / 3.828GiB,13
1757258299,bde3b1a58e27,software_architecture_assigment1-app-1,1.64%,10.8MiB / 3.828GiB,14
1757258299,6cd3710eac22,traefik,3.24%,58.34MiB / 3.828GiB,14
1757258299,37f0189a4b42,software_architecture_assigment1-redis-1,0.84%,9.359MiB / 3.828GiB,6
1757258306,7b29f39d4501,awesome_goldberg,3.43%,18.47MiB / 3.828GiB,13
1757258306,bde3b1a58e27,software_architecture_assigment1-app-1,1.49%,10.8MiB / 3.828GiB,14
1757258306,6cd3710eac22,traefik,3.37%,58.71MiB / 3.828GiB,14
1757258306,37f0189a4b42,software_architecture_assigment1-redis-1,2.11%,9.359MiB / 3.828GiB,6
1757258314,7b29f39d4501,awesome_goldberg,2.72%,18.49MiB / 3.828GiB,13
1757258314,bde3b1a58e27,software_architecture_assigment1-app-1,1.26%,10.8MiB / 3.828GiB,14
1757258314,6cd3710eac22,traefik,3.35%,60.55MiB / 3.828GiB,14
1757258314,37f0189a4b42,software_architecture_assigment1-redis-1,0.73%,9.359MiB / 3.828GiB,6
1757258321,7b29f39d4501,awesome_goldberg,2.69%,18.5MiB / 3.828GiB,13
1757258321,bde3b1a58e27,software_architecture_assigment1-app-1,1.46%,10.8MiB / 3.828GiB,14
1757258321,6cd3710eac22,traefik,3.05%,60.59MiB / 3.828GiB,14
1757258321,37f0189a4b42,software_architecture_assigment1-redis-1,0.75%,9.359MiB / 3.828GiB,6
1757258329,7b29f39d4501,awesome_goldberg,3.83%,18.65MiB / 3.828GiB,13
1757258329,bde3b1a58e27,software_architecture_assigment1-app-1,1.56%,10.8MiB / 3.828GiB,14
1757258329,6cd3710eac22,traefik,3.66%,60.33MiB / 3.828GiB,14
1757258329,37f0189a4b42,software_architecture_assigment1-redis-1,0.77%,9.359MiB / 3.828GiB,6
1757258336,7b29f39d4501,awesome_goldberg,2.73%,17.79MiB / 3.828GiB,13
1757258336,bde3b1a58e27,software_architecture_assigment1-app-1,1.54%,10.8MiB / 3.828GiB,14
1757258336,6cd3710eac22,traefik,3.49%,60.3MiB / 3.828GiB,14
1757258336,37f0189a4b42,software_architecture_assigment1-redis-1,0.76%,9.359MiB / 3.828GiB,6
